Team,Player A,Player B,Correlation,Total Points A,Total Points B,pair_id
STL,Alexandre Texier,Robert Thomas,-1.0,3,6,Alexandre Texier-Robert Thomas
STL,Nathan Walker,Oskar Sundqvist,-1.0,1,3,Nathan Walker-Oskar Sundqvist
MIN,Joel Eriksson Ek,Ryan Hartman,-1.0,7,4,Joel Eriksson Ek-Ryan Hartman
SEA,Matty Beniers,Vince Dunn,-1.0,9,3,Matty Beniers-Vince Dunn
CHI,Isaak Phillips,Tyler Bertuzzi,-1.0,5,1,Isaak Phillips-Tyler Bertuzzi
PIT,Blake Lizotte,Matt Grzelcyk,-1.0,1,7,Blake Lizotte-Matt Grzelcyk
SJS,Alexander Wennberg,Macklin Celebrini,-1.0,2,7,Alexander Wennberg-Macklin Celebrini
SJS,Macklin Celebrini,Will Smith,-1.0,2,3,Macklin Celebrini-Will Smith
FLA,Gustav Forsling,Tomas Nosek,-1.0,1,8,Gustav Forsling-Tomas Nosek
FLA,Anton Lundell,Tomas Nosek,-1.0,1,13,Anton Lundell-Tomas Nosek
FLA,Sam Reinhart,Tomas Nosek,-1.0,1,21,Sam Reinhart-Tomas Nosek
FLA,Evan Rodrigues,Tomas Nosek,-1.0,1,6,Evan Rodrigues-Tomas Nosek
LAK,Akil Thomas,Andre Lee,-1.0,2,1,Akil Thomas-Andre Lee
SJS,Fabian Zetterlund,Macklin Celebrini,-1.0,2,10,Fabian Zetterlund-Macklin Celebrini
VAN,Derek Forbort,Jake DeBrusk,-1.0,6,1,Derek Forbort-Jake DeBrusk
CBJ,Kent Johnson,Kevin Labanc,-1.0,5,6,Kent Johnson-Kevin Labanc
EDM,Drake Caggiula,Mattias Janmark,-1.0,1,3,Drake Caggiula-Mattias Janmark
EDM,Drake Caggiula,Zach Hyman,-1.0,1,5,Drake Caggiula-Zach Hyman
EDM,Drake Caggiula,Ryan Nugent-Hopkins,-1.0,1,5,Drake Caggiula-Ryan Nugent-Hopkins
CHI,Isaak Phillips,Nick Foligno,-1.0,6,1,Isaak Phillips-Nick Foligno
BUF,Nicolas Aube-Kubel,Zach Benson,,0,0,Nicolas Aube-Kubel-Zach Benson
BUF,Dylan Cozens,Nicolas Aube-Kubel,,0,4,Dylan Cozens-Nicolas Aube-Kubel
BUF,Jordan Greenway,Nicolas Aube-Kubel,,0,5,Jordan Greenway-Nicolas Aube-Kubel
BUF,Nicolas Aube-Kubel,Peyton Krebs,,0,3,Nicolas Aube-Kubel-Peyton Krebs
BUF,Nicolas Aube-Kubel,Sam Lafferty,,0,0,Nicolas Aube-Kubel-Sam Lafferty
BUF,Beck Malenstyn,Nicolas Aube-Kubel,,0,2,Beck Malenstyn-Nicolas Aube-Kubel
BUF,Nicolas Aube-Kubel,Ryan McLeod,,0,8,Nicolas Aube-Kubel-Ryan McLeod
BUF,JJ Peterka,Nicolas Aube-Kubel,,0,11,JJ Peterka-Nicolas Aube-Kubel
BUF,Jack Quinn,Nicolas Aube-Kubel,,0,2,Jack Quinn-Nicolas Aube-Kubel
BUF,Nicolas Aube-Kubel,Tage Thompson,,0,15,Nicolas Aube-Kubel-Tage Thompson
BUF,Alex Tuch,Nicolas Aube-Kubel,,0,11,Alex Tuch-Nicolas Aube-Kubel
BUF,Jason Zucker,Nicolas Aube-Kubel,,0,10,Jason Zucker-Nicolas Aube-Kubel
BUF,Jacob Bryson,Nicolas Aube-Kubel,,0,0,Jacob Bryson-Nicolas Aube-Kubel
BUF,Bowen Byram,Nicolas Aube-Kubel,,0,8,Bowen Byram-Nicolas Aube-Kubel
BUF,Connor Clifton,Nicolas Aube-Kubel,,0,2,Connor Clifton-Nicolas Aube-Kubel
BUF,Nicolas Aube-Kubel,Rasmus Dahlin,,0,9,Nicolas Aube-Kubel-Rasmus Dahlin
BUF,Dennis Gilbert,Nicolas Aube-Kubel,,0,0,Dennis Gilbert-Nicolas Aube-Kubel
BUF,Henri Jokiharju,Nicolas Aube-Kubel,,0,3,Henri Jokiharju-Nicolas Aube-Kubel
BUF,Nicolas Aube-Kubel,Owen Power,,0,9,Nicolas Aube-Kubel-Owen Power
BUF,Mattias Samuelsson,Nicolas Aube-Kubel,,0,1,Mattias Samuelsson-Nicolas Aube-Kubel
BUF,Dylan Cozens,Zach Benson,,0,4,Dylan Cozens-Zach Benson
BUF,Jordan Greenway,Zach Benson,,0,5,Jordan Greenway-Zach Benson
BUF,Peyton Krebs,Zach Benson,,0,3,Peyton Krebs-Zach Benson
BUF,Sam Lafferty,Zach Benson,,0,0,Sam Lafferty-Zach Benson
BUF,Beck Malenstyn,Zach Benson,,0,2,Beck Malenstyn-Zach Benson
BUF,Ryan McLeod,Zach Benson,,0,8,Ryan McLeod-Zach Benson
BUF,JJ Peterka,Zach Benson,,0,11,JJ Peterka-Zach Benson
BUF,Jack Quinn,Zach Benson,,0,2,Jack Quinn-Zach Benson
BUF,Tage Thompson,Zach Benson,,0,15,Tage Thompson-Zach Benson
BUF,Alex Tuch,Zach Benson,,0,11,Alex Tuch-Zach Benson
BUF,Jason Zucker,Zach Benson,,0,10,Jason Zucker-Zach Benson
BUF,Jacob Bryson,Zach Benson,,0,0,Jacob Bryson-Zach Benson
BUF,Bowen Byram,Zach Benson,,0,8,Bowen Byram-Zach Benson
BUF,Connor Clifton,Zach Benson,,0,2,Connor Clifton-Zach Benson
BUF,Rasmus Dahlin,Zach Benson,,0,9,Rasmus Dahlin-Zach Benson
BUF,Dennis Gilbert,Zach Benson,,0,0,Dennis Gilbert-Zach Benson
BUF,Henri Jokiharju,Zach Benson,,0,3,Henri Jokiharju-Zach Benson
BUF,Owen Power,Zach Benson,,0,9,Owen Power-Zach Benson
BUF,Mattias Samuelsson,Zach Benson,,0,1,Mattias Samuelsson-Zach Benson
BUF,Dylan Cozens,Sam Lafferty,,4,0,Dylan Cozens-Sam Lafferty
BUF,Dylan Cozens,Jacob Bryson,,4,0,Dylan Cozens-Jacob Bryson
BUF,Dennis Gilbert,Dylan Cozens,,4,0,Dennis Gilbert-Dylan Cozens
BUF,Jordan Greenway,Sam Lafferty,,5,0,Jordan Greenway-Sam Lafferty
BUF,Jacob Bryson,Jordan Greenway,,5,0,Jacob Bryson-Jordan Greenway
BUF,Dennis Gilbert,Jordan Greenway,,5,0,Dennis Gilbert-Jordan Greenway
BUF,Peyton Krebs,Sam Lafferty,,3,0,Peyton Krebs-Sam Lafferty
BUF,Jacob Bryson,Peyton Krebs,,3,0,Jacob Bryson-Peyton Krebs
BUF,Dennis Gilbert,Peyton Krebs,,3,0,Dennis Gilbert-Peyton Krebs
BUF,Beck Malenstyn,Sam Lafferty,,0,2,Beck Malenstyn-Sam Lafferty
BUF,Ryan McLeod,Sam Lafferty,,0,8,Ryan McLeod-Sam Lafferty
BUF,JJ Peterka,Sam Lafferty,,0,11,JJ Peterka-Sam Lafferty
BUF,Jack Quinn,Sam Lafferty,,0,2,Jack Quinn-Sam Lafferty
BUF,Sam Lafferty,Tage Thompson,,0,15,Sam Lafferty-Tage Thompson
BUF,Alex Tuch,Sam Lafferty,,0,11,Alex Tuch-Sam Lafferty
BUF,Jason Zucker,Sam Lafferty,,0,10,Jason Zucker-Sam Lafferty
BUF,Jacob Bryson,Sam Lafferty,,0,0,Jacob Bryson-Sam Lafferty
BUF,Bowen Byram,Sam Lafferty,,0,8,Bowen Byram-Sam Lafferty
BUF,Connor Clifton,Sam Lafferty,,0,2,Connor Clifton-Sam Lafferty
BUF,Rasmus Dahlin,Sam Lafferty,,0,9,Rasmus Dahlin-Sam Lafferty
BUF,Dennis Gilbert,Sam Lafferty,,0,0,Dennis Gilbert-Sam Lafferty
BUF,Henri Jokiharju,Sam Lafferty,,0,3,Henri Jokiharju-Sam Lafferty
BUF,Owen Power,Sam Lafferty,,0,9,Owen Power-Sam Lafferty
BUF,Mattias Samuelsson,Sam Lafferty,,0,1,Mattias Samuelsson-Sam Lafferty
BUF,Beck Malenstyn,Jacob Bryson,,2,0,Beck Malenstyn-Jacob Bryson
BUF,Beck Malenstyn,Dennis Gilbert,,2,0,Beck Malenstyn-Dennis Gilbert
BUF,Jacob Bryson,Ryan McLeod,,8,0,Jacob Bryson-Ryan McLeod
BUF,Dennis Gilbert,Ryan McLeod,,8,0,Dennis Gilbert-Ryan McLeod
BUF,JJ Peterka,Jacob Bryson,,11,0,JJ Peterka-Jacob Bryson
BUF,Dennis Gilbert,JJ Peterka,,11,0,Dennis Gilbert-JJ Peterka
BUF,JJ Peterka,Mattias Samuelsson,,11,1,JJ Peterka-Mattias Samuelsson
BUF,Jack Quinn,Jacob Bryson,,2,0,Jack Quinn-Jacob Bryson
BUF,Dennis Gilbert,Jack Quinn,,2,0,Dennis Gilbert-Jack Quinn
BUF,Jacob Bryson,Tage Thompson,,15,0,Jacob Bryson-Tage Thompson
BUF,Dennis Gilbert,Tage Thompson,,15,0,Dennis Gilbert-Tage Thompson
BUF,Alex Tuch,Jacob Bryson,,11,0,Alex Tuch-Jacob Bryson
BUF,Alex Tuch,Dennis Gilbert,,11,0,Alex Tuch-Dennis Gilbert
BUF,Jacob Bryson,Jason Zucker,,10,0,Jacob Bryson-Jason Zucker
BUF,Dennis Gilbert,Jason Zucker,,10,0,Dennis Gilbert-Jason Zucker
BUF,Bowen Byram,Jacob Bryson,,0,8,Bowen Byram-Jacob Bryson
BUF,Connor Clifton,Jacob Bryson,,0,2,Connor Clifton-Jacob Bryson
BUF,Jacob Bryson,Rasmus Dahlin,,0,9,Jacob Bryson-Rasmus Dahlin
BUF,Dennis Gilbert,Jacob Bryson,,0,0,Dennis Gilbert-Jacob Bryson
BUF,Henri Jokiharju,Jacob Bryson,,0,3,Henri Jokiharju-Jacob Bryson
BUF,Jacob Bryson,Owen Power,,0,9,Jacob Bryson-Owen Power
BUF,Jacob Bryson,Mattias Samuelsson,,0,1,Jacob Bryson-Mattias Samuelsson
BUF,Bowen Byram,Dennis Gilbert,,8,0,Bowen Byram-Dennis Gilbert
BUF,Connor Clifton,Dennis Gilbert,,2,0,Connor Clifton-Dennis Gilbert
BUF,Dennis Gilbert,Rasmus Dahlin,,9,0,Dennis Gilbert-Rasmus Dahlin
BUF,Dennis Gilbert,Henri Jokiharju,,0,3,Dennis Gilbert-Henri Jokiharju
BUF,Dennis Gilbert,Owen Power,,0,9,Dennis Gilbert-Owen Power
BUF,Dennis Gilbert,Mattias Samuelsson,,0,1,Dennis Gilbert-Mattias Samuelsson
NJD,Kurtis MacDermid,Nathan Bastian,,5,0,Kurtis MacDermid-Nathan Bastian
NJD,Brett Pesce,Nathan Bastian,,5,0,Brett Pesce-Nathan Bastian
NJD,Jesper Bratt,Kurtis MacDermid,,15,0,Jesper Bratt-Kurtis MacDermid
NJD,Brett Pesce,Jesper Bratt,,15,0,Brett Pesce-Jesper Bratt
NJD,Kurtis MacDermid,Paul Cotter,,9,0,Kurtis MacDermid-Paul Cotter
NJD,Brett Pesce,Paul Cotter,,9,0,Brett Pesce-Paul Cotter
NJD,Erik Haula,Justin Dowling,,1,8,Erik Haula-Justin Dowling
NJD,Curtis Lazar,Justin Dowling,,1,2,Curtis Lazar-Justin Dowling
NJD,Justin Dowling,Kurtis MacDermid,,1,0,Justin Dowling-Kurtis MacDermid
NJD,Brenden Dillon,Justin Dowling,,1,4,Brenden Dillon-Justin Dowling
NJD,Justin Dowling,Luke Hughes,,1,1,Justin Dowling-Luke Hughes
NJD,Johnathan Kovacevic,Justin Dowling,,1,6,Johnathan Kovacevic-Justin Dowling
NJD,Brett Pesce,Justin Dowling,,1,0,Brett Pesce-Justin Dowling
NJD,Jonas Siegenthaler,Justin Dowling,,1,4,Jonas Siegenthaler-Justin Dowling
NJD,Erik Haula,Kurtis MacDermid,,8,0,Erik Haula-Kurtis MacDermid
NJD,Brett Pesce,Erik Haula,,8,0,Brett Pesce-Erik Haula
NJD,Kurtis MacDermid,Nico Hischier,,16,0,Kurtis MacDermid-Nico Hischier
NJD,Brett Pesce,Nico Hischier,,16,0,Brett Pesce-Nico Hischier
NJD,Jack Hughes,Kurtis MacDermid,,12,0,Jack Hughes-Kurtis MacDermid
NJD,Brett Pesce,Jack Hughes,,12,0,Brett Pesce-Jack Hughes
NJD,Curtis Lazar,Kurtis MacDermid,,2,0,Curtis Lazar-Kurtis MacDermid
NJD,Brett Pesce,Curtis Lazar,,2,0,Brett Pesce-Curtis Lazar
NJD,Kurtis MacDermid,Timo Meier,,0,13,Kurtis MacDermid-Timo Meier
NJD,Dawson Mercer,Kurtis MacDermid,,0,8,Dawson Mercer-Kurtis MacDermid
NJD,Kurtis MacDermid,Stefan Noesen,,0,13,Kurtis MacDermid-Stefan Noesen
NJD,Kurtis MacDermid,Ondrej Palat,,0,3,Kurtis MacDermid-Ondrej Palat
NJD,Kurtis MacDermid,Tomas Tatar,,0,5,Kurtis MacDermid-Tomas Tatar
NJD,Brenden Dillon,Kurtis MacDermid,,0,4,Brenden Dillon-Kurtis MacDermid
NJD,Dougie Hamilton,Kurtis MacDermid,,0,8,Dougie Hamilton-Kurtis MacDermid
NJD,Kurtis MacDermid,Luke Hughes,,0,1,Kurtis MacDermid-Luke Hughes
NJD,Johnathan Kovacevic,Kurtis MacDermid,,0,6,Johnathan Kovacevic-Kurtis MacDermid
NJD,Brett Pesce,Kurtis MacDermid,,0,0,Brett Pesce-Kurtis MacDermid
NJD,Jonas Siegenthaler,Kurtis MacDermid,,0,4,Jonas Siegenthaler-Kurtis MacDermid
NJD,Brett Pesce,Timo Meier,,13,0,Brett Pesce-Timo Meier
NJD,Brett Pesce,Dawson Mercer,,8,0,Brett Pesce-Dawson Mercer
NJD,Brett Pesce,Stefan Noesen,,13,0,Brett Pesce-Stefan Noesen
NJD,Brett Pesce,Ondrej Palat,,3,0,Brett Pesce-Ondrej Palat
NJD,Brett Pesce,Tomas Tatar,,5,0,Brett Pesce-Tomas Tatar
NJD,Brenden Dillon,Brett Pesce,,4,0,Brenden Dillon-Brett Pesce
NJD,Brett Pesce,Dougie Hamilton,,8,0,Brett Pesce-Dougie Hamilton
NJD,Brett Pesce,Luke Hughes,,1,0,Brett Pesce-Luke Hughes
NJD,Brett Pesce,Johnathan Kovacevic,,6,0,Brett Pesce-Johnathan Kovacevic
NJD,Brett Pesce,Jonas Siegenthaler,,0,4,Brett Pesce-Jonas Siegenthaler
BOS,John Beecher,Tyler Johnson,,6,0,John Beecher-Tyler Johnson
BOS,John Beecher,Parker Wotherspoon,,6,0,John Beecher-Parker Wotherspoon
BOS,Justin Brazeau,Tyler Johnson,,5,0,Justin Brazeau-Tyler Johnson
BOS,Justin Brazeau,Parker Wotherspoon,,5,0,Justin Brazeau-Parker Wotherspoon
BOS,Charlie Coyle,Tyler Johnson,,2,0,Charlie Coyle-Tyler Johnson
BOS,Charlie Coyle,Parker Wotherspoon,,2,0,Charlie Coyle-Parker Wotherspoon
BOS,Trent Frederic,Tyler Johnson,,3,0,Trent Frederic-Tyler Johnson
BOS,Parker Wotherspoon,Trent Frederic,,3,0,Parker Wotherspoon-Trent Frederic
BOS,Morgan Geekie,Tyler Johnson,,2,0,Morgan Geekie-Tyler Johnson
BOS,Morgan Geekie,Parker Wotherspoon,,2,0,Morgan Geekie-Parker Wotherspoon
BOS,Mark Kastelic,Tyler Johnson,,0,7,Mark Kastelic-Tyler Johnson
BOS,Cole Koepke,Tyler Johnson,,0,7,Cole Koepke-Tyler Johnson
BOS,Elias Lindholm,Tyler Johnson,,0,8,Elias Lindholm-Tyler Johnson
BOS,Brad Marchand,Tyler Johnson,,0,10,Brad Marchand-Tyler Johnson
BOS,David Pastrnak,Tyler Johnson,,0,11,David Pastrnak-Tyler Johnson
BOS,Matthew Poitras,Tyler Johnson,,0,4,Matthew Poitras-Tyler Johnson
BOS,Pavel Zacha,Tyler Johnson,,0,3,Pavel Zacha-Tyler Johnson
BOS,Brandon Carlo,Tyler Johnson,,0,3,Brandon Carlo-Tyler Johnson
BOS,Hampus Lindholm,Tyler Johnson,,0,5,Hampus Lindholm-Tyler Johnson
BOS,Mason Lohrei,Tyler Johnson,,0,4,Mason Lohrei-Tyler Johnson
BOS,Charlie McAvoy,Tyler Johnson,,0,4,Charlie McAvoy-Tyler Johnson
BOS,Andrew Peeke,Tyler Johnson,,0,2,Andrew Peeke-Tyler Johnson
BOS,Parker Wotherspoon,Tyler Johnson,,0,0,Parker Wotherspoon-Tyler Johnson
BOS,Nikita Zadorov,Tyler Johnson,,0,4,Nikita Zadorov-Tyler Johnson
BOS,Mark Kastelic,Parker Wotherspoon,,7,0,Mark Kastelic-Parker Wotherspoon
BOS,Cole Koepke,Parker Wotherspoon,,7,0,Cole Koepke-Parker Wotherspoon
BOS,Elias Lindholm,Parker Wotherspoon,,8,0,Elias Lindholm-Parker Wotherspoon
BOS,Brad Marchand,Parker Wotherspoon,,10,0,Brad Marchand-Parker Wotherspoon
BOS,David Pastrnak,Parker Wotherspoon,,11,0,David Pastrnak-Parker Wotherspoon
BOS,Matthew Poitras,Parker Wotherspoon,,4,0,Matthew Poitras-Parker Wotherspoon
BOS,Parker Wotherspoon,Pavel Zacha,,3,0,Parker Wotherspoon-Pavel Zacha
BOS,Brandon Carlo,Parker Wotherspoon,,3,0,Brandon Carlo-Parker Wotherspoon
BOS,Hampus Lindholm,Parker Wotherspoon,,5,0,Hampus Lindholm-Parker Wotherspoon
BOS,Mason Lohrei,Parker Wotherspoon,,4,0,Mason Lohrei-Parker Wotherspoon
BOS,Charlie McAvoy,Parker Wotherspoon,,4,0,Charlie McAvoy-Parker Wotherspoon
BOS,Andrew Peeke,Parker Wotherspoon,,2,0,Andrew Peeke-Parker Wotherspoon
BOS,Nikita Zadorov,Parker Wotherspoon,,0,4,Nikita Zadorov-Parker Wotherspoon
CHI,Andreas Athanasiou,Joey Anderson,,1,0,Andreas Athanasiou-Joey Anderson
CHI,Joey Anderson,Ryan Donato,,1,9,Joey Anderson-Ryan Donato
CHI,Ilya Mikheyev,Joey Anderson,,1,2,Ilya Mikheyev-Joey Anderson
CHI,Joey Anderson,Lukas Reichel,,1,6,Joey Anderson-Lukas Reichel
CHI,Craig Smith,Joey Anderson,,1,6,Craig Smith-Joey Anderson
CHI,Joey Anderson,Nolan Allan,,1,3,Joey Anderson-Nolan Allan
CHI,Alec Martinez,Joey Anderson,,1,1,Alec Martinez-Joey Anderson
CHI,Connor Murphy,Joey Anderson,,1,7,Connor Murphy-Joey Anderson
CHI,Isaak Phillips,Joey Anderson,,1,1,Isaak Phillips-Joey Anderson
CHI,Andreas Athanasiou,Connor Bedard,,0,12,Andreas Athanasiou-Connor Bedard
CHI,Andreas Athanasiou,Tyler Bertuzzi,,0,5,Andreas Athanasiou-Tyler Bertuzzi
CHI,Andreas Athanasiou,Jason Dickinson,,0,4,Andreas Athanasiou-Jason Dickinson
CHI,Andreas Athanasiou,Ryan Donato,,0,9,Andreas Athanasiou-Ryan Donato
CHI,Andreas Athanasiou,Nick Foligno,,0,6,Andreas Athanasiou-Nick Foligno
CHI,Andreas Athanasiou,Taylor Hall,,0,6,Andreas Athanasiou-Taylor Hall
CHI,Andreas Athanasiou,Philipp Kurashev,,0,3,Andreas Athanasiou-Philipp Kurashev
CHI,Andreas Athanasiou,Patrick Maroon,,0,3,Andreas Athanasiou-Patrick Maroon
CHI,Andreas Athanasiou,Ilya Mikheyev,,0,2,Andreas Athanasiou-Ilya Mikheyev
CHI,Andreas Athanasiou,Lukas Reichel,,0,6,Andreas Athanasiou-Lukas Reichel
CHI,Andreas Athanasiou,Craig Smith,,0,6,Andreas Athanasiou-Craig Smith
CHI,Andreas Athanasiou,Teuvo Teravainen,,0,8,Andreas Athanasiou-Teuvo Teravainen
CHI,Andreas Athanasiou,Nolan Allan,,0,3,Andreas Athanasiou-Nolan Allan
CHI,Andreas Athanasiou,TJ Brodie,,0,2,Andreas Athanasiou-TJ Brodie
CHI,Andreas Athanasiou,Seth Jones,,0,9,Andreas Athanasiou-Seth Jones
CHI,Andreas Athanasiou,Wyatt Kaiser,,0,1,Andreas Athanasiou-Wyatt Kaiser
CHI,Alec Martinez,Andreas Athanasiou,,0,1,Alec Martinez-Andreas Athanasiou
CHI,Andreas Athanasiou,Connor Murphy,,0,7,Andreas Athanasiou-Connor Murphy
CHI,Andreas Athanasiou,Isaak Phillips,,0,1,Andreas Athanasiou-Isaak Phillips
CHI,Alex Vlasic,Andreas Athanasiou,,0,7,Alex Vlasic-Andreas Athanasiou
CHI,Alec Martinez,Tyler Bertuzzi,,5,1,Alec Martinez-Tyler Bertuzzi
CHI,Alec Martinez,Jason Dickinson,,4,1,Alec Martinez-Jason Dickinson
CHI,Isaak Phillips,Jason Dickinson,,4,1,Isaak Phillips-Jason Dickinson
CHI,Alec Martinez,Ryan Donato,,9,1,Alec Martinez-Ryan Donato
CHI,Isaak Phillips,Patrick Maroon,,3,1,Isaak Phillips-Patrick Maroon
CHI,Alec Martinez,Ilya Mikheyev,,2,1,Alec Martinez-Ilya Mikheyev
CHI,Ilya Mikheyev,Isaak Phillips,,2,1,Ilya Mikheyev-Isaak Phillips
CHI,Lukas Reichel,Wyatt Kaiser,,6,1,Lukas Reichel-Wyatt Kaiser
CHI,Alec Martinez,Lukas Reichel,,6,1,Alec Martinez-Lukas Reichel
CHI,Craig Smith,Wyatt Kaiser,,6,1,Craig Smith-Wyatt Kaiser
CHI,Alec Martinez,Craig Smith,,6,1,Alec Martinez-Craig Smith
CHI,Nolan Allan,Wyatt Kaiser,,3,1,Nolan Allan-Wyatt Kaiser
CHI,Alec Martinez,Nolan Allan,,3,1,Alec Martinez-Nolan Allan
CHI,Isaak Phillips,TJ Brodie,,2,1,Isaak Phillips-TJ Brodie
CHI,Isaak Phillips,Wyatt Kaiser,,1,1,Isaak Phillips-Wyatt Kaiser
CHI,Alec Martinez,Connor Murphy,,1,7,Alec Martinez-Connor Murphy
CHI,Alec Martinez,Isaak Phillips,,1,1,Alec Martinez-Isaak Phillips
FLA,Adam Boqvist,Aleksander Barkov,,8,2,Adam Boqvist-Aleksander Barkov
FLA,Aleksander Barkov,Dmitry Kulikov,,8,3,Aleksander Barkov-Dmitry Kulikov
FLA,Jesper Boqvist,Tomas Nosek,,4,1,Jesper Boqvist-Tomas Nosek
FLA,Jonah Gadjovich,Tomas Nosek,,1,1,Jonah Gadjovich-Tomas Nosek
FLA,Jonah Gadjovich,Matthew Tkachuk,,1,8,Jonah Gadjovich-Matthew Tkachuk
FLA,Jonah Gadjovich,Nate Schmidt,,1,3,Jonah Gadjovich-Nate Schmidt
FLA,A.J. Greer,Tomas Nosek,,4,1,A.J. Greer-Tomas Nosek
FLA,Carter Verhaeghe,Tomas Nosek,,1,8,Carter Verhaeghe-Tomas Nosek
FLA,Adam Boqvist,Tomas Nosek,,1,2,Adam Boqvist-Tomas Nosek
FLA,Dmitry Kulikov,Tomas Nosek,,1,3,Dmitry Kulikov-Tomas Nosek
FLA,Niko Mikkola,Tomas Nosek,,1,6,Niko Mikkola-Tomas Nosek
FLA,Nate Schmidt,Tomas Nosek,,1,3,Nate Schmidt-Tomas Nosek
SEA,Joshua Mahura,Yanni Gourde,,3,1,Joshua Mahura-Yanni Gourde
SEA,Joshua Mahura,Tye Kartye,,1,1,Joshua Mahura-Tye Kartye
SEA,Brandon Tanev,Joshua Mahura,,2,1,Brandon Tanev-Joshua Mahura
SEA,Joshua Mahura,Shane Wright,,2,1,Joshua Mahura-Shane Wright
SEA,Joshua Mahura,Will Borgen,,1,1,Joshua Mahura-Will Borgen
SEA,Ryker Evans,Vince Dunn,,3,8,Ryker Evans-Vince Dunn
SEA,Joshua Mahura,Vince Dunn,,3,1,Joshua Mahura-Vince Dunn
SEA,Adam Larsson,Joshua Mahura,,3,1,Adam Larsson-Joshua Mahura
STL,Nick Leddy,Zack Bolduc,,4,0,Nick Leddy-Zack Bolduc
STL,Scott Perunovich,Zack Bolduc,,4,0,Scott Perunovich-Zack Bolduc
STL,Nick Leddy,Pavel Buchnevich,,7,0,Nick Leddy-Pavel Buchnevich
STL,Pavel Buchnevich,Scott Perunovich,,7,0,Pavel Buchnevich-Scott Perunovich
STL,Nick Leddy,Radek Faksa,,2,0,Nick Leddy-Radek Faksa
STL,Radek Faksa,Scott Perunovich,,2,0,Radek Faksa-Scott Perunovich
STL,Dylan Holloway,Nick Leddy,,6,0,Dylan Holloway-Nick Leddy
STL,Dylan Holloway,Scott Perunovich,,6,0,Dylan Holloway-Scott Perunovich
STL,Mathieu Joseph,Oskar Sundqvist,,4,1,Mathieu Joseph-Oskar Sundqvist
STL,Mathieu Joseph,Matthew Kessel,,4,1,Mathieu Joseph-Matthew Kessel
STL,Mathieu Joseph,Nick Leddy,,4,0,Mathieu Joseph-Nick Leddy
STL,Mathieu Joseph,Scott Perunovich,,4,0,Mathieu Joseph-Scott Perunovich
STL,Kasperi Kapanen,Oskar Sundqvist,,1,1,Kasperi Kapanen-Oskar Sundqvist
STL,Alexandre Texier,Kasperi Kapanen,,1,3,Alexandre Texier-Kasperi Kapanen
STL,Alexey Toropchenko,Kasperi Kapanen,,1,2,Alexey Toropchenko-Kasperi Kapanen
STL,Kasperi Kapanen,Matthew Kessel,,1,1,Kasperi Kapanen-Matthew Kessel
STL,Kasperi Kapanen,Nick Leddy,,1,0,Kasperi Kapanen-Nick Leddy
STL,Kasperi Kapanen,Scott Perunovich,,1,0,Kasperi Kapanen-Scott Perunovich
STL,Jordan Kyrou,Nick Leddy,,11,0,Jordan Kyrou-Nick Leddy
STL,Jordan Kyrou,Scott Perunovich,,11,0,Jordan Kyrou-Scott Perunovich
STL,Jake Neighbours,Nick Leddy,,5,0,Jake Neighbours-Nick Leddy
STL,Jake Neighbours,Scott Perunovich,,5,0,Jake Neighbours-Scott Perunovich
STL,Brandon Saad,Nick Leddy,,5,0,Brandon Saad-Nick Leddy
STL,Brandon Saad,Scott Perunovich,,5,0,Brandon Saad-Scott Perunovich
STL,Brayden Schenn,Nick Leddy,,5,0,Brayden Schenn-Nick Leddy
STL,Brayden Schenn,Scott Perunovich,,5,0,Brayden Schenn-Scott Perunovich
STL,Oskar Sundqvist,Robert Thomas,,1,6,Oskar Sundqvist-Robert Thomas
STL,Oskar Sundqvist,Philip Broberg,,1,9,Oskar Sundqvist-Philip Broberg
STL,Oskar Sundqvist,Pierre-Olivier Joseph,,1,1,Oskar Sundqvist-Pierre-Olivier Joseph
STL,Nick Leddy,Oskar Sundqvist,,1,0,Nick Leddy-Oskar Sundqvist
STL,Oskar Sundqvist,Scott Perunovich,,1,0,Oskar Sundqvist-Scott Perunovich
STL,Alexandre Texier,Pierre-Olivier Joseph,,3,1,Alexandre Texier-Pierre-Olivier Joseph
STL,Alexandre Texier,Nick Leddy,,3,0,Alexandre Texier-Nick Leddy
STL,Alexandre Texier,Scott Perunovich,,3,0,Alexandre Texier-Scott Perunovich
STL,Matthew Kessel,Robert Thomas,,6,1,Matthew Kessel-Robert Thomas
STL,Nick Leddy,Robert Thomas,,6,0,Nick Leddy-Robert Thomas
STL,Robert Thomas,Scott Perunovich,,6,0,Robert Thomas-Scott Perunovich
STL,Alexey Toropchenko,Pierre-Olivier Joseph,,2,1,Alexey Toropchenko-Pierre-Olivier Joseph
STL,Alexey Toropchenko,Nick Leddy,,2,0,Alexey Toropchenko-Nick Leddy
STL,Alexey Toropchenko,Scott Perunovich,,2,0,Alexey Toropchenko-Scott Perunovich
STL,Nathan Walker,Nick Leddy,,3,0,Nathan Walker-Nick Leddy
STL,Nathan Walker,Scott Perunovich,,3,0,Nathan Walker-Scott Perunovich
STL,Matthew Kessel,Philip Broberg,,9,1,Matthew Kessel-Philip Broberg
STL,Nick Leddy,Philip Broberg,,9,0,Nick Leddy-Philip Broberg
